"","2002_025_NDVI","2002_033_NDVI","2002_041_NDVI","2002_049_NDVI","2002_057_NDVI","2002_065_NDVI","2002_073_NDVI","2002_081_NDVI","2002_089_NDVI","2002_097_NDVI","2002_105_NDVI","2002_113_NDVI","2002_121_NDVI","2002_129_NDVI","2002_137_NDVI","2002_145_NDVI","2002_153_NDVI","2002_161_NDVI","2002_169_NDVI","2002_177_NDVI","2002_185_NDVI","2002_193_NDVI","2002_201_NDVI","2002_209_NDVI","2002_217_NDVI","2002_225_NDVI","2002_233_NDVI","2002_241_NDVI","2002_249_NDVI","2002_257_NDVI","2002_265_NDVI","2002_273_NDVI","2002_281_NDVI","2002_289_NDVI","2002_297_NDVI","2002_305_NDVI","2002_313_NDVI","2002_321_NDVI","2002_329_NDVI","2002_337_NDVI","2002_345_NDVI","2002_353_NDVI","2002_361_NDVI","GEOID"
"11",213.087390206779,200.290833824801,197.167041948579,211.494392364131,203.47116578665,NA,200.169625418527,NA,204.162608581839,218.450447154113,240.367970514547,240.553908426929,245.094037997378,259.893865303651,250.262481554799,272.317483417382,294.261208231372,431.207941449674,598.023770941862,678.94811581515,775.671004228512,817.189936444241,843.216924445076,837.073115362947,847.921847770058,841.051249780987,836.238657934969,784.815790398674,648.309686540841,579.658581331533,483.600720776647,387.090724909007,334.561959478249,305.984360808157,276.328729995702,241.475140773633,241.116998210098,234.251232868419,232.88457983943,228.291128288844,224.764698566435,220.751375367508,220.066631595954,"31119"
"12",215.664492111797,208.997794780581,209.394583444175,217.713066645167,195.850395789513,NA,216.78155263265,NA,212.394788490151,217.62483517819,244.233216633729,244.374482139212,246.859880867244,260.47967742824,254.876354205263,292.663751791645,350.232228644989,421.769357621295,675.059120226206,728.224297865382,805.330253121238,840.328871193172,842.947367542195,824.601567698578,825.230289819106,836.671260281929,816.27613758591,718.319089061809,666.092661443746,615.262965988063,507.746898459189,398.198069510873,348.779449538429,327.263444107719,296.039235045578,267.35000091849,251.110717747175,246.170960680541,238.86371508971,228.058503076172,233.839240927774,231.545831832497,229.89385464525,"31183"
"13",229.262530190604,230.118863988806,238.688524881999,227.655731788048,245.322250366211,NA,217.796205357143,221.179550170898,227.242232146087,247.042381569191,268.772976628056,280.771599374166,276.435987967032,298.207392939815,310.278835155346,332.201102362739,361.688452826606,373.757959436487,444.835663972078,573.820122330277,701.334408230252,750.165369669596,763.95044736509,783.433881971571,777.557070131655,789.484629313151,762.248110735858,724.846565529152,688.994170012297,604.926094055176,531.495700129756,389.040119877568,360.196172926161,325.955009177879,311.530339276349,283.933174981011,275.99043726038,268.327353210449,262.677334538213,451.712677001953,260.192161277488,250.888916015625,232.393577293113,"31009"
"14",228.198783874512,217.080894470215,227.626281738281,231.06046295166,NA,168.647193908691,NA,NA,220.692756652832,251.722045898438,281.505386352539,313.548278808594,315.463745117188,NA,290.651931762695,313.037155151367,405.250778198242,643.51318359375,561.928176879883,701.729522705078,731.838745117188,751.368743896484,751.6875,754.952209472656,389.759552001953,274.762619018555,277.072143554688,401.932556152344,452.304183959961,446.914260864258,599.081756591797,579.927139282227,617.498840332031,414.132949829102,NA,351.530609130859,479.38200378418,367.240463256836,391.930694580078,NA,353.646041870117,425.709457397461,398.537155151367,"31091"
"15",NA,220.111292339507,228.955992974175,218.87294236669,221.335526057652,NA,216.722434477373,216.859331632915,220.246166185401,236.87403517503,260.914114648169,280.814581553141,289.301889140954,306.031942817602,332.233027699229,378.582548996498,373.189016321203,390.639279543698,532.578279264681,671.424667190719,749.314283098493,774.175479427799,779.951338883285,791.687389518641,783.682685600532,786.209514911358,737.895314646291,704.461526724008,670.643691513565,585.123704176683,531.328573373648,363.157207614773,333.674055099487,319.118174235026,305.912349229448,279.553928584843,268.892267080454,253.810678838374,250.104062426221,242.322300865537,238.880964255031,236.060772067898,228.101122174944,"31115"
"16",223.113451222178,216.53737526833,205.879801552557,220.499701277976,211.254639769475,NA,227.043815810105,197.070823669434,214.770376222324,225.288235240299,256.843644038404,260.837925051425,266.135837208868,275.30624316505,268.001915149906,304.404867472624,326.728490095719,401.226814480776,665.445189683031,755.749622271497,820.480015378889,859.414539462263,854.219354322712,848.917494528124,844.131012590399,852.941056243086,836.561214673317,778.076988597514,680.332908125981,625.989752877199,515.814597584489,411.763608625976,353.909571810252,316.822685839418,293.47345831801,260.204740530743,253.929321448139,244.339834377953,240.340041062348,234.601653504779,232.839708396093,227.979828847347,225.623739240465,"31003"
"17",204.493014980007,205.783987938026,214.464835940788,208.363280897003,204.308502788,NA,NA,208.424568103463,201.091951620834,225.252986990849,235.611256243516,248.252948361285,250.19689313942,278.321677349249,251.12292004256,275.396615632965,301.835155099097,404.967488489231,606.85707633769,711.61963853707,787.306520459539,826.378113312474,821.655553876859,807.552900576581,823.492626841232,830.722731138618,825.460778158547,790.994752335267,704.248591689031,654.48239235647,527.272043441607,392.071772178686,353.172304224208,324.139066981114,288.203968815182,262.108938898669,255.520184005221,245.465956255051,241.372719255498,236.413166859401,233.739820976826,232.305499933239,224.970702473669,"31027"
"18",223.015067023462,216.410609022237,222.997271542976,215.303023988144,199.178758551761,222.789957866949,225.640727914855,224.922155144742,224.525628575634,237.756216311109,244.717223716351,242.032702624069,246.818750523085,243.682223398037,244.63478940795,250.669094559709,295.864085974437,358.600124879848,458.233532036745,605.731671750314,813.858208694256,815.479783863565,830.005634584176,821.575265290422,809.50499836513,806.850876003936,761.20965701642,735.478376197465,699.619565380371,624.487296338763,524.961508679419,426.317697697002,373.374557807094,337.855620536724,293.017282054109,275.189192705341,259.419198528221,245.260744577704,239.860044986589,238.887648723616,234.719140596282,230.851798793964,227.575202193046,"31029"
"19",211.463358455288,NA,219.454761235575,231.509915099194,218.950347244932,230.677036203816,223.316828973631,227.962303510798,233.859956850638,248.770612243669,261.58096827263,262.473898254832,265.023260663776,290.588308429165,285.885145957831,294.575236188755,387.047777092748,492.92033616765,678.982854521359,757.551007567087,819.07912867245,834.136025230297,858.511204386137,846.077035044656,800.908062062449,810.087599482117,803.554642949408,730.490928162475,613.627208265174,548.647722868191,449.396082746407,359.884497137755,312.724463799945,280.534214003876,255.214873771218,236.707775951088,224.221903711197,228.630716163598,225.810371255532,222.145856462272,228.175998785342,227.118750253613,225.065907815754,"31035"
"20",222.050866654962,209.426620483398,212.194563035841,221.793128019123,221.05565730061,NA,NA,212.024915059408,215.886263794241,242.860798854598,270.29425278886,267.091132817124,267.545815019345,303.946058501824,269.259083345468,294.066485255309,335.061661486911,467.34475908071,635.072392046566,697.727151756801,764.390884487615,808.998644966611,830.527470539071,816.674084055171,832.109310701403,821.384100706361,809.324365072802,752.181542662986,617.552040357599,568.307444078155,436.043843002725,365.595317363507,319.660556275305,298.603628528078,272.912082437108,246.144415253874,248.588913030564,243.150217940708,243.498573641327,238.942912568724,234.542640678671,234.752077971668,227.1612755037,"31039"
"21",197.230011585616,196.013566261114,198.147254786309,196.73767146845,NA,202.529292837451,200.720406991464,NA,209.780269872769,218.362722847876,232.242863407841,236.058027479384,240.646002005987,238.954806988056,245.521432077783,240.886025931421,253.39662483411,286.83099973847,428.056580502763,461.420773367596,735.077607114091,788.75751219312,788.99969056393,771.429536911837,764.872454799007,730.012273413503,712.836693266518,672.427363773357,651.430676886838,595.768187694061,462.732809517798,434.085688360057,337.171800898935,326.695888495295,297.675962090492,242.17077255249,232.20525852638,224.83344147845,213.230525958501,213.055090332031,211.93974290243,205.739941788832,208.56098802839,"31049"
"22",207.651102388822,201.204848449026,185.729315185547,207.247734184675,213.281543038995,NA,176.103800455729,209.581852847829,200.597896077648,227.037782747678,246.208889587533,242.970512898763,249.189219774755,286.652702374405,265.997335882501,287.157625255667,324.857011101835,426.546117490476,597.872734530219,698.302720847936,769.978341537574,824.379101640918,832.154885923071,819.168183157224,829.424607074746,836.58220207002,831.771523215554,797.875755816507,709.387202522229,664.881070057381,538.102652413504,420.123682397996,358.08552570874,324.005064900716,290.014531314576,263.704237529833,257.65856552124,243.814410688539,239.592426275332,239.531700630648,231.712770162603,229.048020015253,222.688131423224,"31051"
"23",242.666307745487,231.59970299034,235.794515140721,225.961006006242,234.321864899091,230.24385106663,232.960385711783,228.27633631401,236.611572281503,249.283509658046,254.440016421234,244.112682337275,250.021249391859,246.435746919557,252.316293187129,251.075242617888,313.524461420603,359.811522059354,564.68380889736,655.582301947189,801.233894737053,807.142081084075,809.599486552714,798.094366097769,796.982334858662,771.829990043732,715.05193592741,681.312794615217,644.234987069612,573.605939099693,499.461205966987,409.505350870504,384.271841894222,350.156788168705,388.105254012547,295.129786771886,284.616599774314,264.080363816289,259.291433877838,255.999083499651,244.524267701063,245.147904076405,237.348236591221,"31057"
"24",219.450249342343,212.416231257941,226.055764013721,219.538791867122,216.25058369804,223.426848146273,226.041834055124,223.943916210867,225.558734640509,245.639428221149,254.194032426592,254.021142556741,263.402051699891,288.584465332643,282.480834801826,281.363006973648,343.520438651542,382.502162272746,502.123371601582,599.875057201366,747.963591460112,730.007114169834,722.623640852767,716.549690040382,664.306707370596,668.977136667307,628.445427528969,561.024424143382,526.788984709196,449.665382896935,404.366549823139,353.29012564619,318.191921628485,278.052764016611,NA,238.529692579128,229.845925105957,222.964434114963,220.352472653663,219.302174069103,221.513899383054,218.431285008663,214.112700164256,"31063"
"25",232.153714033208,NA,231.175874254648,237.683450290135,223.718069540861,224.490121459961,235.426831169436,240.613084597904,236.556449773185,268.807480702266,308.4514248303,306.247585412641,296.465023994446,327.675419402613,315.611389937414,351.467019631444,422.067342444829,618.315321813311,646.861047761811,690.051794951303,756.226461982727,768.847123500279,709.784902681623,721.249984659467,656.507089966809,663.417384927147,663.206925472971,593.900154086522,512.930113955906,494.076771572658,387.464663083213,353.60828767504,310.828337900979,288.13345274244,284.27249463513,260.20754139764,254.05410499538,254.585253742763,251.166482023384,243.51996053151,248.215218257904,248.104460729871,243.690695653643,"31067"
"26",211.420660095215,204.102347132077,219.626291941369,214.845443685815,205.364903659355,220.773556518555,221.179931322734,189.675669670105,211.559741276426,219.927053679138,249.256784307546,254.885511949327,254.671611815358,273.447616002139,269.974249015177,282.982379919919,345.056862984195,414.079076611433,630.963849427055,714.612577459638,800.269646588109,824.020867526992,832.565182062894,830.721199207537,819.550274501031,819.959759993001,796.527439860725,731.517132123038,646.661775397436,610.53299571025,526.717233714623,401.349693619233,345.334562523965,326.345988337429,293.056082012215,261.22471992308,252.441534893329,245.945801640324,240.673315273038,228.889383017423,232.114628034401,232.490905100639,227.547505289343,"31077"
"27",230.244046401978,NA,222.098802624608,224.550969718706,215.997691583196,224.721818483793,224.34787657726,218.873843268125,223.009761612951,239.527747356296,271.466872641184,266.785097895604,271.032647606814,291.853264451693,299.537980063809,296.559309172399,383.854714041775,463.062691225589,590.296925054013,705.403254610821,763.546590175443,802.236286904048,820.925490425628,819.375389173193,809.159843074465,802.62667870753,778.194976952798,743.787763947422,619.331576023287,591.506682942215,516.893357539859,420.652551419527,354.375265254866,335.576945570649,298.416445504692,263.235405755499,260.235061005411,251.679766741126,239.487083739365,234.138532704119,240.196273129552,236.796860546742,231.038189038473,"31093"
"28",228.113689011522,224.909362390096,225.451196245514,228.623511113294,230.275897099422,217.735139940606,188.953720092773,NA,230.45832904932,246.52220012761,252.179967575714,254.172100982342,246.753608244209,243.051788153583,253.382906949973,235.439564717932,266.125628735839,290.014824907319,385.924524387392,502.813142023167,668.241520245535,732.92363322282,773.331296471988,772.924123331278,791.19009572518,749.770960110576,750.678667565354,712.332099241369,701.778247911815,618.629388568782,460.893667557423,391.03555960774,333.246013436666,310.267806192462,281.77132554924,264.266931200784,248.872840482599,242.603716566911,229.88053333296,233.534608086874,226.502091461182,223.341167904552,220.525165388068,"31123"
"29",229.464527416606,NA,231.35804264581,240.091512792251,226.052551678771,213.447004668567,235.3302675135,255.875778478735,241.406905286452,270.577515894053,339.19244295008,324.357362130109,309.303518800175,350.391367295209,348.948194840375,394.477545906516,440.584934234619,648.836468079511,704.593174317304,684.108358383179,695.867503835194,712.822564742144,594.92400674259,614.999790398649,562.041622332673,559.136561393738,595.151456439306,528.160005569458,465.67538912156,469.591004091151,372.961584949139,345.551962221586,318.072692422306,300.532929869259,304.303368622402,288.503341154619,277.611749152417,274.740985982558,269.581528551438,266.464530733734,261.839945680955,265.305398997139,263.990194601171,"31133"
"30",212.331220700505,208.906524412753,204.555088263983,214.181300873902,209.629666090454,NA,NA,207.101441889722,208.294737688642,226.756303735265,237.141069098142,252.253085824834,254.372143381759,273.540655120316,264.700786766856,285.068269625241,318.050054625623,399.67413168365,639.475430893043,732.261100284748,804.476209737011,840.669585914928,836.128790903662,830.154578664266,830.353190347484,839.855924239593,827.734381024869,798.178066236115,723.063700096039,669.13929636235,564.197941072181,432.884046066973,371.440982381429,316.492074169389,297.01812271011,262.78107234673,261.065115398006,246.60979462732,241.701473478061,236.014224678909,232.692440785765,228.584282646279,225.481418900263,"31139"
"31",200.207354558657,205.549868723551,214.68230793088,209.640728340084,192.850033569336,NA,NA,NA,208.151122109675,221.656704888462,234.112586313301,248.289358423111,249.67742812536,265.610857847107,273.463885837131,276.052555764756,323.473023750799,364.226725319072,624.41529519039,684.135986979568,791.913076847158,843.727767969309,832.820117207479,831.312958213194,819.607006016808,825.636839521692,798.463714050193,739.598215755581,719.79516316865,630.326838366919,571.419011799133,435.128782396523,357.546297675011,338.509176244752,305.116460856397,270.652135412848,256.427197444777,248.64992036239,239.383860327981,221.492821162221,233.753497944836,233.533472177322,217.82127974295,"31149"
"32",NA,NA,218.004949651213,207.152844876799,204.463274380456,209.622756958008,211.166322406061,206.789077791463,208.95008271677,224.470934037778,242.630970613371,253.56171990269,251.805896074344,262.182133491862,262.240965617539,272.981722761627,363.333938467656,416.705331264398,612.842522332607,753.603522874888,803.890889981262,811.903782458183,825.483512571676,821.310153957918,788.146458041494,795.784035107213,765.100550333659,697.310064488598,621.825977579753,587.50484621749,491.662992484063,399.653346904526,337.030694318965,319.560485026633,291.656463655547,256.51509041151,244.72964867068,238.301862976688,227.951375975938,224.143584512091,227.589868526088,226.721092897107,221.941814006098,"31163"
"33",217.850289584623,NA,220.351100891594,228.010590894359,220.200823912089,214.879422926952,226.842681319625,228.238147150272,228.331421497661,247.4248530766,277.965553829412,265.966856381047,266.450772803094,289.018160434669,289.233909235833,314.491930693723,423.773893968922,642.276807702106,717.640067943307,790.936018000888,810.066135018332,815.698567608463,831.017524697807,810.301623821927,768.600758776786,773.086677882982,764.283948019466,701.218404868876,564.935557436308,470.32865731345,405.096836000744,360.603482517922,290.315828910961,266.148687812595,252.433535528831,232.580469837383,227.804025897626,224.79184097215,225.003722290127,222.786440914171,226.076746112668,226.870055379747,226.823128338425,"31169"
"34",212.393527492994,200.126881677964,187.616804656982,207.205606023106,210.030998515418,NA,NA,201.945409528376,199.882035279997,223.868760754562,249.880382893764,256.272316903934,258.55271131148,293.471620780424,257.092635453327,275.320380330427,302.707540310105,391.806009413091,594.105090852594,701.252728100292,769.732336313983,813.868313558455,827.893606254696,807.065667347288,825.809701291779,831.124596965333,822.608156462977,799.650217529017,696.416033984459,650.17595742045,527.895694897746,410.090947246489,360.110056999627,338.023285485748,295.910946208897,265.933370875946,255.324636158307,243.763036283198,239.194133411754,235.466405543359,229.912105889804,228.384543153837,219.73260223775,"31179"
"35",202.455333355346,NA,204.179861364128,205.32238352783,226.954848267311,212.237099149508,210.527189180096,210.514508283305,217.664139757519,229.353530976107,229.033469975767,245.917700465912,266.241100578341,279.395973554186,275.79480270235,291.040602859589,336.06436572656,456.04923267414,643.697771797717,714.170988275764,801.366994389201,802.64020893753,829.609698718441,822.125938890715,768.888646898554,790.067196884749,774.833170369281,716.496736623753,608.535944616372,576.70167488751,475.623593643852,409.334916730533,347.941982205541,303.995250571578,275.270531298378,243.176048773367,231.61065088411,224.695693863022,220.192744757539,218.109592060902,219.019620224955,218.689806602558,212.8817022949,"31061"
"36",214.029189156486,NA,222.869268798828,222.4044273286,214.057052087948,212.49730796066,221.302308211524,220.410997663225,221.413562266999,250.251135819658,247.548470572896,253.928745289042,278.878600663405,281.839526170424,273.695014773391,292.0074585038,373.147509638629,393.001236558412,485.078201409396,593.978912179681,693.273769922244,673.917057340413,666.191691087143,662.007675385262,625.516172911751,616.577543896053,588.924657085749,506.278286681278,449.164850569313,388.707586820008,346.962451044879,306.109636239445,277.920596560395,258.333418966819,245.714804398386,222.36846621731,217.748616634271,214.067877990488,213.190471884883,215.840042384667,215.429035701986,216.790115174552,210.100161839739,"31065"
"37",211.198390279497,214.845208950385,212.309432161068,211.029746530866,172.47607421875,205.537206878073,NA,201.930151446112,210.417043492414,223.797251914204,243.491591301517,243.372567115471,265.787847148508,261.785769786005,268.452856445312,262.456728551008,297.335686105922,327.871069335937,484.653574537194,529.054955983092,750.528255373933,781.899303049281,784.068359905741,778.727214426234,765.900578312688,727.136920254472,701.712318044469,669.652027207527,638.600579825061,585.890370642621,440.964225304645,409.986455192343,340.06706776619,322.573317057292,306.823120205901,213.480140686035,251.22939046224,242.339671513072,231.067300557236,226.401635776222,225.225220672844,216.726575600473,221.902216760736,"31069"
"38",211.007807568302,NA,213.134948558906,223.811886503917,213.52480723707,229.180779469065,214.723592372463,222.192710104141,228.405728261319,243.960977640408,267.260187928257,261.406512298355,261.320973646173,289.878809726807,286.789566219291,289.051861513764,400.781429716118,498.573980346851,680.812654284803,748.053751700955,818.517126047133,839.880642048624,853.466644083158,848.240382121727,821.701615413439,819.228561444304,798.181464267784,738.330907289637,626.867307099688,594.024225785788,498.716355776032,412.806618187688,339.9710414899,302.422730686836,266.976815475446,246.126115271086,237.220571248545,235.829871333458,228.350243180546,227.436984138457,231.061614347642,229.651653351517,224.477868131973,"31079"
"39",225.591315208832,208.028414486972,229.77772048424,216.549777852557,206.442070833016,221.036334263364,225.728577879864,222.119564875503,223.280241442443,236.913146706655,242.104142021264,238.999838315524,249.936123558945,254.044513742547,254.850931532711,248.401798193882,299.655660070066,347.854259992742,451.807030655125,640.335915853811,813.172700764071,787.805331854098,796.491024627927,790.863602737318,776.587793765944,767.499871074114,730.355456274337,662.246119394922,655.97546326264,588.259354387335,499.348392875956,409.359148197809,366.969446487548,320.137671763102,295.082530339559,266.468306584342,251.83356443737,242.29395540526,236.471796681275,233.768397964594,235.242309682746,226.168556519098,223.531378622705,"31085"
"40",208.049706489382,NA,202.370404488206,220.751490973395,212.975104261825,225.09486620686,211.83223912931,213.857999071719,221.354320177834,230.267877755132,229.10838998743,243.221961216018,243.035682936042,257.874974052525,269.434577133332,267.506108902777,359.611448150915,470.460666703895,662.360619936453,732.078878904535,819.191026980224,842.304438718263,855.741755967266,844.403213435028,807.159650671605,812.327887093174,791.074828264088,730.434454309432,625.794543311121,581.26393867299,470.043041404006,397.050754304949,328.523001848115,290.31591074841,260.610614180332,239.3012386269,230.333155645268,227.556045507422,222.340132922764,217.867370688668,224.515917347855,224.105486959976,220.596465784173,"31001"
"41",213.860706490238,201.308613273127,204.886660385838,208.398438086322,202.497501277637,194.782373555501,212.271679194287,207.782137189593,201.628516075059,212.721942685465,240.732003267029,238.786814180175,243.696196192325,255.930161748922,252.233380562644,262.701290083609,300.16596331385,409.741033037308,601.832206209305,678.346298086232,788.869105080666,833.538104343884,847.540615194537,843.959262415693,837.9291186779,838.642899621296,827.412715815355,793.071577692267,681.321067612747,643.536541144836,536.85790900919,420.570673463231,354.661614488866,310.265218388144,283.427271478001,249.241448950461,239.166806064182,238.241364124252,234.495643879139,227.156559774031,223.688754264754,221.650744671185,218.516289780572,"31011"
"42",200.078190118494,206.884474080404,213.923834228516,214.459407070227,203.699975585937,190.016479492188,NA,228.781281904741,214.092891745371,231.377991739909,252.116992857398,255.953114032745,284.743042550436,311.232798692657,319.844580487507,312.032890878073,349.170960775236,394.950710017507,660.524104420732,689.024238028177,721.753681461985,755.887130737305,745.743328559689,703.105061228682,722.029674250905,708.828592067812,704.602874383694,672.671908494903,628.516376774485,556.871176742926,476.219701879165,411.324175950958,369.718501223794,317.617667703068,336.813007609049,274.911179168315,261.756527370877,260.003506428487,240.02275130328,232.806815803825,241.686854617696,237.599607027494,229.203057900453,"31015"
"43",220.611789036415,231.130304750068,229.44000091717,235.954460531089,229.873016357422,NA,221.15265451786,223.163917766845,233.472132841645,248.563997006379,266.468035756534,277.610944154052,281.137750458078,293.287137980504,292.924191388768,306.78006673366,354.79947619566,418.215341935305,740.40051037346,767.011080756433,826.243767240859,854.977374443762,842.648651381084,830.493500940332,831.617685295184,833.288955776569,803.791887758097,744.226259922932,686.639811353158,616.408393498057,517.346228480555,432.782333642546,350.912825269317,323.143375586523,300.808478768085,268.708787920073,259.700360607837,251.90201886645,244.180414431352,231.929303347659,240.242518522475,238.556075938907,233.805100670263,"31089"
